"chat","yhat"
0,14.3287608226056
0,13.3554759321981
0,15.2306228689058
0,13.9163191965574
1,17.0163549958425
1,14.8721862332065
0,16.0382567303597
0,16.0512238305199
0,16.3596570403961
0,13.0116926770758
1,14.8688134692488
0,13.9459029002585
0,14.0172484845743
0,12.0665380277005
0,12.5569696894043
0,14.0856103155977
0,11.2199315468784
1,14.9806145311841
0,14.4151632314823
0,15.0250887898751
0,13.4531945166224
0,12.0510016884808
1,13.6809325640827
1,12.1455507617686
0,11.5455600494309
0,13.3879078473699
1,16.5112509866166
0,13.6250436076815
0,15.1248538783689
0,14.8333740304356
0,14.1346046921348
0,12.7320245701113
0,15.2282576180615
1,12.4868829284302
0,13.4398102146854
0,13.4919840480245
0,15.8348115635907
0,13.1872105758253
0,15.7845040892547
0,16.1879154399446
0,14.5765397015034
0,12.6086369674909
1,13.1164479779134
1,14.0272336518979
0,14.3886823140523
0,15.0946309413834
0,16.0168139360005
0,10.8372823850529
0,12.3010399696539
0,14.3651751569458
0,13.4946047097344
0,12.7097094234852
0,15.6374651294053
0,14.6766761242105
0,12.2723086387901
0,15.9099823270761
0,11.8554439722216
0,12.7363076848273
0,15.4164917486689
0,15.6652882884339
0,13.4856575185056
0,12.6907142056878
0,14.0481508098128
0,15.756733553887
0,12.8240917412877
0,13.457314604902
0,15.3742466607886
0,15.8433231912235
0,12.9241249476336
0,11.5636428351082
0,15.3636928197539
1,13.5311900734911
0,12.9261742515206
0,13.5407874387183
0,14.7008356056938
0,13.4090611996814
0,16.058564558164
0,17.1874097004707
0,14.7637592423723
0,13.3229847819296
0,12.5072562613392
1,15.1915604372219
0,13.1996750205832
1,14.6458674257625
0,14.0634507387736
0,14.9426703179662
0,14.450571626224
1,15.5301666438633
0,13.461846632728
0,12.236530287398
1,11.8329944681945
1,15.089359994984
0,13.4861007452329
0,14.1349093964398
0,13.4301213030351
1,12.954007101908
0,14.2852907819708
0,14.1865946634174
0,15.7611790348608
0,13.0894765548946
0,12.5766687197804
1,14.1113629802779
0,13.8366452502481
0,12.7854157781121
1,16.4596846451692
0,14.6640069644114
0,14.3403112183695
0,13.4298229539503
1,14.397626543336
1,13.6089575055377
0,12.8160046311367
0,12.6028148915486
0,13.4740643787561
0,12.6083160378934
0,12.9492842258308
0,15.364840689591
1,13.2319903614149
0,13.2886916487119
0,15.0983853893728
1,14.2748305536273
1,15.1172916160451
0,12.8052963947818
0,13.5536668814823
0,14.3223121355346
0,13.0134100498595
0,12.3479778119018
0,14.6407211528317
0,15.8140578025606
0,16.2316585898059
0,13.2997979703852
0,15.7384093393704
1,11.4011194813661
0,12.7886241535583
0,13.5535537880517
0,12.1794517822832
0,14.0339212737209
0,15.1056973752499
0,14.7730176248166
0,13.9989937799539
0,14.7724913131712
0,16.1392357942513
0,13.2816344426433
0,15.4634934205318
0,14.2629779685643
1,12.4705312420966
0,14.1672059598312
0,13.7738324179007
1,12.7836167757885
1,15.766605069742
0,15.6268599235949
0,17.0301719441932
0,15.437491422466
1,17.9836180210503
0,14.4788856427071
1,13.3237417772934
0,11.8296420393923
0,14.9620669094482
0,14.7519698119963
1,14.4806788275837
0,14.9225051221132
0,14.1726562807359
0,16.7932785565648
0,17.110552609672
0,14.4679598584116
0,16.1442014148494
0,11.7101698377771
0,15.3291555339292
0,15.3547372890362
0,14.4806610458425
0,14.6835610041515
0,15.3864222010025
0,14.1334970882861
0,14.9919314366153
1,12.8909133072434
1,17.4940485093388
1,12.338175842169
0,15.8802332153017
0,11.8393882110732
1,16.82663180501
0,14.8380867748564
0,13.0279666874235
0,15.0613417969349
0,16.389576431398
1,14.4216600105219
0,16.4517067842512
0,14.8015915789862
0,13.0893784910297
1,14.0033785878995
0,13.7719797793735
0,12.2473880679545
0,15.9563976342725
1,14.3184585748799
0,16.7142338055975
0,14.1933595540805
0,13.237193327486
0,13.4960343184307
0,16.2886292548004
0,12.2640641966753
0,15.2623287222
1,13.4849731924285
1,16.3851745920191
0,14.390493124165
0,13.9686978363792
1,15.8159974382963
0,14.3559129103473
0,15.3739268096824
0,14.6557025624202
0,11.5669195023076
0,15.2801476922696
0,14.9622427780138
0,13.6683324409075
0,14.5924290041535
0,14.0281304013378
0,15.7646657943114
0,12.3674077783813
0,13.8881511345429
0,12.5100404573034
0,12.6976733747194
0,13.4408278898852
0,14.4784781688861
0,15.6391898350898
1,16.1017348758425
0,16.2832012738508
0,15.1852963810393
0,14.7116247625055
0,13.502855873778
0,13.700610716
0,15.7136571210552
0,12.5093466660592
1,12.9878007392015
0,13.6712918076891
0,15.4496517099424
0,12.6145835191015
1,16.8105800592962
0,15.8219667102006
0,15.1690862863529
0,13.539744398838
0,12.1137215368386
1,15.4087419470539
0,16.4280343625246
0,12.3280813580405
0,14.9923012462505
0,14.8497290227867
0,13.4086328486894
1,13.829295779803
0,13.7579596026965
0,14.7935959763756
1,15.6457009823133
0,14.8847849382344
1,14.9147339104248
0,12.6103307998757
0,13.9732009384199
0,14.4072786261397
0,12.7269799616167
0,13.0664022699999
0,14.4069473179991
0,16.257758502543
0,14.0882961344837
0,12.8026482382424
0,15.7993048477246
0,13.1816139554802
0,14.1411205352701
0,13.3665485809727
0,13.5956463910732
0,14.6049981519279
0,15.4611238935616
0,12.8546145760678
1,12.8677280735883
0,13.9377352758466
0,16.1375721121056
0,14.39947129972
0,13.7527511239279
0,14.8621982379764
0,15.286928081248
0,14.1173487546488
0,13.5772432130914
0,12.1043331061473
0,13.940787982202
0,13.8995171724978
0,14.4994853196153
0,13.0499972271035
0,15.0022493024461
0,13.4329262462709
0,13.933720760241
0,13.4872104562417
1,11.8382319743697
0,13.8351663569117
0,14.6014723451611
0,12.0369750688011
1,16.6956899362808
0,13.9634076707271
1,15.9510051158553
0,14.105303572287
0,13.0892830531958
0,13.914572871239
0,15.1982449692771
1,14.4280836310692
0,13.9487241112603
0,14.067338863615
1,12.1122834206975
0,11.9100070561424
0,14.2401668215611
0,13.519578486232
1,13.7360321311066
0,12.8650169521489
0,14.0663323795844
0,15.0828261113706
0,13.8103317854994
0,12.2509204697975
0,15.776748983224
0,12.3204772748876
1,14.2698475033683
0,12.0416820388626
0,13.5018322052294
0,15.2492195532495
0,12.5080944226563
0,12.5449830444164
1,13.4929889501992
0,13.7873107172878
0,13.4705582744366
0,16.0206766628663
1,13.2776667753088
0,13.8648296988064
0,12.3835770343135
0,15.8395199782032
0,15.6525612176815
0,13.3209411162289
0,16.7291482959824
0,13.7433650748725
0,13.9161293082284
0,13.636339266582
0,15.9380854223884
0,14.2460996595872
0,13.9208292938563
0,14.9290820347736
0,14.6506104222887
0,12.980599082013
1,12.7330371219158
0,12.4905260298946
0,14.4931491747039
1,14.2644486908133
0,12.3606986342255
0,15.3041255332805
0,12.8725008305824
0,12.9228622396
0,14.6323003434307
0,13.7904562356285
0,16.2330902710521
0,15.9064920523673
0,15.1638540533439
0,14.0937864849124
0,13.4508785222564
0,14.7590647492565
0,15.5991313396874
0,15.1659109289933
0,15.8155289427625
0,12.9324508867501
0,15.4477012795955
0,14.1842652141157
0,13.7649301261334
0,14.1277786932469
0,13.0164421594295
0,13.4958604043434
0,14.9061656026346
0,11.6209487088224
1,13.4370451770569
0,13.2551125082968
1,13.9752530902365
0,15.1413085256786
0,13.9422253804191
0,11.8819541330569
0,15.6779328832271
0,14.5966753605176
0,13.0159344989755
0,13.0709176137829
0,13.4619411121675
0,14.9665877053377
1,12.3838258650478
0,11.5824963478764
0,12.1211979127924
0,12.9490188796408
0,11.9488937090467
0,13.0332443144605
0,15.3299792830662
0,15.9682379535663
0,13.3484859076075
0,13.5321485184381
0,15.6793849827571
0,15.1538307502296
0,14.86523691438
1,15.4771286873082
0,13.122876361112
0,12.8907471251035
0,11.6298948687856
0,15.1742278321337
0,14.2209025968925
1,13.9655114608663
0,12.1941415193372
0,13.5436412999415
1,12.9033226530322
0,15.0054734647768
0,13.7954567152821
0,13.7248577305562
0,13.5833730125569
0,13.2794577716615
0,15.4547661112841
0,11.7363197903512
1,15.8900929515957
0,16.1967233764587
1,15.5062403221633
0,13.3073117289647
0,11.7103789307223
0,15.970743907443
0,14.2798509446553
0,11.2229378775713
1,16.6870806191637
1,15.4333521309608
0,13.4848123638752
0,14.72978596667
0,12.1555127491043
0,12.5178560866136
1,14.4880721847411
0,13.019658240817
0,14.4151465147075
0,14.8469522515611
0,15.123525971762
0,15.6106291050563
0,15.2815430338557
1,14.1205181116664
0,16.8603299645469
0,14.1865430336097
0,14.2746298113302
0,13.6871647682862
0,12.7258466041926
0,13.3099747838115
0,15.5131261652591
0,13.2227281543894
0,14.6832076734435
0,13.1169214375035
0,14.1752193224735
0,15.255639958102
0,13.753628231153
0,13.938644650516
0,14.9419079316093
0,12.8064576941643
0,12.2810599636879
0,13.8756818816571
0,12.4972343660961
0,13.8672779155238
0,14.2642888844954
0,14.4866671106696
1,13.7775502421626
0,13.6629356283408
0,12.546150695603
0,11.7695223738537
0,13.5842032300176
0,16.1054812233631
1,14.7301149501691
0,15.3306855384727
1,14.3274985766455
0,13.6047449856087
0,14.4399389824802
0,14.6099779098572
0,13.8331158936926
0,14.2027350776069
0,12.6279578799718
0,13.513389321323
1,14.7406170692054
1,14.2265542347706
0,13.4092315620827
0,15.0318608282016
0,13.3461999227567
0,14.8421769720292
0,12.9827051847886
0,13.3878257056773
0,14.5763173385179
0,13.4052857676948
0,12.0251189903385
1,12.561886504927
0,16.065751045942
0,15.8441120459023
1,13.5711724718968
0,14.7982484173113
0,12.4147127540251
1,16.6008627987794
0,15.4994970141522
0,12.6780765731794
1,13.9822450386052
0,12.2291442805022
0,15.690120860669
1,13.9836614307812
0,12.2672787784395
0,13.8855968926977
0,11.7189762117628
0,13.712223014636
0,13.1184433372802
0,16.0715698653523
0,15.6726352058856
0,12.772600971972
0,13.6119903351926
0,13.3068636787607
0,15.8449110510632
0,12.9064762982067
0,15.4638096483653
1,13.6195405863182
0,14.4376007593827
0,15.3808365563683
0,12.3587478858209
0,12.5868435215747
0,16.2421096235754
0,13.3913057566078
0,14.7514443795297
0,14.4117089084043
0,14.3927637472857
0,13.1775690309735
0,14.436746745043
1,17.3055931269923
1,12.8388530279628
0,13.6910952402773
1,15.7168044181275
0,12.7625909281028
1,15.0294362204564
0,15.6769987726816
0,13.7478536415805
0,14.5884619436218
0,13.7932450227493
0,14.8875754794702
0,15.4931413455972
1,14.8397173882409
0,14.1566271056332
0,14.1994668822667
0,14.4979880701123
0,13.4510586271444
0,16.0733042798993
0,14.2487194775069
0,13.5804928849643
1,14.3265699790966
0,14.0664745232636
1,11.724492663374
0,13.3042331066686
0,16.7073850069146
0,17.1843814399959
0,16.7823456139752
0,11.7950742345701
0,12.637712594532
1,14.1045806827788
0,14.8264590735146
0,14.4682377830787
0,12.5679640995681
1,13.0610034265296
0,13.529697110501
0,14.0003955437141
0,13.9307670912117
0,14.3162889861172
0,14.6045774031949
0,14.7947666452058
0,13.3145125176885
0,15.0318353653277
0,11.9064118736879
0,15.8872017024063
0,13.3776340597257
1,15.8791652309652
0,13.4688185807628
0,13.1270868536166
0,13.8934638415271
0,13.2148054813416
0,12.943922510883
0,15.6295370682193
1,16.1529028637541
0,11.7275300521954
0,15.6846872561514
0,15.1576249024466
0,13.1538177361126
1,13.4055240815285
0,13.7488971653025
1,13.4722880311519
0,14.1274128340759
1,15.6352820621905
0,15.7234590948152
0,13.8434233977197
0,14.7399487655944
0,12.6021915431845
0,16.0481336049907
0,14.6829447287543
0,12.922469411143
0,12.6723040471062
1,15.0349331837888
0,14.5774541749154
0,14.4370204517072
0,14.626945895988
0,13.5312224093375
0,13.7255965570891
0,15.9259821542179
1,12.0303880967176
0,14.8509101143469
